Year,Survey,Title,dataSet,script
1994,Instructional Staff/Salaries,Fringe benefits of full-time instructional faculty,SAL1994_B_Data_Stata.zip,SAL1994_B_Stata.zip
1994,Finance,Response status,F1994_IC_Data_Stata.zip,F1994_IC_Stata.zip
1994,Finance,Current funds revenues by source,F1994_A_Data_Stata.zip,F1994_A_Stata.zip
1994,Finance,Current funds expenditures by function,F1994_B_Data_Stata.zip,F1994_B_Stata.zip
1994,Finance,Clarifying questions regarding total E and G expenditures and revenues,F1994_C_Data_Stata.zip,F1994_C_Stata.zip
1994,Finance,Utilitiy expenditures,F1994_D_Data_Stata.zip,F1994_D_Stata.zip
1994,Finance,Scholarship and fellowship expenditures by source,F1994_E_Data_Stata.zip,F1994_E_Stata.zip
1994,Finance,Expenditures for acquisitions of library materials,F1994_F_Data_Stata.zip,F1994_F_Stata.zip
1994,Finance,Indebtedness on physical plant,F1994_G_Data_Stata.zip,F1994_G_Stata.zip
1994,Finance,Details on endowment assets,F1994_H_Data_Stata.zip,F1994_H_Stata.zip
1994,Finance,Selected fund balances,F1994_I_Data_Stata.zip,F1994_I_Stata.zip
1994,Finance,Hospital revenues,F1994_J_Data_Stata.zip,F1994_J_Stata.zip
1994,Finance,Physical plant assets,F1994_K_Data_Stata.zip,F1994_K_Stata.zip
1993,Institutional Characteristics,"Directory information, educational offerings, organization and accreditation",IC1993_A_Data_Stata.zip,IC1993_A_Stata.zip
1993,Institutional Characteristics,"Admissions, services, student charges, 12-month enrollment, financial aid and other information",IC1993_B_Data_Stata.zip,IC1993_B_Stata.zip
1993,Fall Enrollment,Response status,EF1993_IC_Data_Stata.zip,EF1993_IC_Stata.zip
1993,Fall Enrollment,"Race/ethnicity, gender, attendance status, and level of student",EF1993_A_Data_Stata.zip,EF1993_A_Stata.zip
1993,Fall Enrollment,"Age category, gender, attendance status, and level of student",EF1993_B_Data_Stata.zip,EF1993_B_Stata.zip
1993,Fall Enrollment,Clarifying questions,EF1993_D_Data_Stata.zip,EF1993_D_Stata.zip
1993,Completions,Response status,C1993_IC_Data_Stata.zip,C1993_IC_Stata.zip
1993,Completions,"Awards/degrees conferred by program (6-digit CIP code), award level and gender: 1992-93",C1993_CIP_Data_Stata.zip,C1993_CIP_Stata.zip
1993,Completions,"Awards/degrees conferred by major discipline (2-digit CIP code), award level, race/ethnicity, and gender: 1992-93",C1993_RE_Data_Stata.zip,C1993_RE_Stata.zip
1993,Instructional Staff/Salaries,Salaries and tenure of full-time instructional faculty,SAL1993_A_Data_Stata.zip,SAL1993_A_Stata.zip
1993,Instructional Staff/Salaries,Fringe benefits of full-time instructional faculty,SAL1993_B_Data_Stata.zip,SAL1993_B_Stata.zip
1993,Fall Staff,Response status and contracted/donated services (Part D),S1993_IC_Data_Stata.zip,S1993_IC_Stata.zip
1993,Fall Staff,"Full- and part-time staff by race/ethnicity, gender, and primary occupational activity (2- and 4-year institutions)",S1993_ABCEF_Data_Stata.zip,S1993_ABCEF_Stata.zip
1993,Fall Staff,Full- and part-time staff by gender and primary occupational activity (less-than-2-year-institutions),S1993_CN_Data_Stata.zip,S1993_CN_Stata.zip
1993,Finance,Response status,F1993_IC_Data_Stata.zip,F1993_IC_Stata.zip
1993,Finance,Current funds revenues by source,F1993_A_Data_Stata.zip,F1993_A_Stata.zip
1993,Finance,Current funds expenditures by function,F1993_B_Data_Stata.zip,F1993_B_Stata.zip
1993,Finance,Clarifying questions regarding total E and G expenditures and revenues,F1993_C_Data_Stata.zip,F1993_C_Stata.zip
1993,Finance,Utitilty expenditures,F1993_D_Data_Stata.zip,F1993_D_Stata.zip
1993,Finance,Scholarship and fellowship expenditures by source,F1993_E_Data_Stata.zip,F1993_E_Stata.zip
1993,Finance,Expenditures for acquisitions of library materials,F1993_F_Data_Stata.zip,F1993_F_Stata.zip
1993,Finance,Indebtedness on physical plant,F1993_G_Data_Stata.zip,F1993_G_Stata.zip
1993,Finance,Details on endowment assets,F1993_H_Data_Stata.zip,F1993_H_Stata.zip
1993,Finance,Selected fund balances,F1993_I_Data_Stata.zip,F1993_I_Stata.zip
1993,Finance,Hospital revenues,F1993_J_Data_Stata.zip,F1993_J_Stata.zip
1993,Finance,Physical plant assets,F1993_K_Data_Stata.zip,F1993_K_Stata.zip
1992,Institutional Characteristics,"Directory information, educational offerings, organization and accreditation",IC1992_A_Data_Stata.zip,IC1992_A_Stata.zip
1992,Institutional Characteristics,"Admissions, services, student charges, financial aid and other information",IC1992_B_Data_Stata.zip,IC1992_B_Stata.zip
1992,Fall Enrollment,Response status,EF1992_IC_Data_Stata.zip,EF1992_IC_Stata.zip
1992,Fall Enrollment,"Race/ethnicity, gender, attendance status, and level of student",EF1992_A_Data_Stata.zip,EF1992_A_Stata.zip
1992,Fall Enrollment,Residence and migration of first-time freshmen,EF1992_C_Data_Stata.zip,EF1992_C_Stata.zip
1992,Completions,Response status,C1992_IC_Data_Stata.zip,C1992_IC_Stata.zip
1992,Completions,"Awards/degrees conferred by program (6-digit CIP code), award level and gender: 1991-92",C1992_CIP_Data_Stata.zip,C1992_CIP_Stata.zip
1992,Completions,"Awards/degrees conferred by major discipline (2-digit CIP code), award level, race/ethnicity, and gender: 1991-92",C1992_RE_Data_Stata.zip,C1992_RE_Stata.zip
1992,Instructional Staff/Salaries,Salaries and tenure of full-time instructional faculty,SAL1992_A_Data_Stata.zip,SAL1992_A_Stata.zip
1992,Instructional Staff/Salaries,Fringe benefits of full-time instructional faculty,SAL1992_B_Data_Stata.zip,SAL1992_B_Stata.zip
1992,Finance,Response status,F1992_IC_Data_Stata.zip,F1992_IC_Stata.zip
1992,Finance,Current funds revenues by source,F1992_A_Data_Stata.zip,F1992_A_Stata.zip
1992,Finance,Current funds expenditures and transfers,F1992_B_Data_Stata.zip,F1992_B_Stata.zip
1992,Finance,Clarifying questions regarding total E and G expenditures and revenues,F1992_C_Data_Stata.zip,F1992_C_Stata.zip
1992,Finance,Utility expenditures,F1992_D_Data_Stata.zip,F1992_D_Stata.zip
1992,Finance,"Scholarship and fellowship expenditures, by source",F1992_E_Data_Stata.zip,F1992_E_Stata.zip
1992,Finance,Expenditures for acquisitions of library materials,F1992_F_Data_Stata.zip,F1992_F_Stata.zip
1992,Finance,Indebtedness on physical plant,F1992_G_Data_Stata.zip,F1992_G_Stata.zip
1992,Finance,Details on endowment assets,F1992_H_Data_Stata.zip,F1992_H_Stata.zip
1992,Finance,Changes in fund balances,F1992_I_Data_Stata.zip,F1992_I_Stata.zip
1992,Finance,Hospital revenues,F1992_J_Data_Stata.zip,F1992_J_Stata.zip
1992,Finance,Physical plant assets,F1992_K_Data_Stata.zip,F1992_K_Stata.zip
1991,Institutional Characteristics,"Educational offerings, organization and accreditation",ic1991_ab_Data_Stata.zip,ic1991_ab_Stata.zip
1991,Institutional Characteristics,Admissions and selected services,ic1991_c_Data_Stata.zip,ic1991_c_Stata.zip
1991,Institutional Characteristics,Student charges,ic1991_d_Data_Stata.zip,ic1991_d_Stata.zip
1991,Institutional Characteristics,Corrected fall enrollment for 1990,ic1991_e_Data_Stata.zip,ic1991_e_Stata.zip
1991,Institutional Characteristics,Financial aid and other information,ic1991_f_Data_Stata.zip,ic1991_f_Stata.zip
1991,Institutional Characteristics,"Directory information, response status and derived variables",IC1991_hdr_Data_Stata.zip,IC1991_hdr_Stata.zip
1991,Institutional Characteristics,"Other levels of offerings, summer session indicators",ic1991_other_Data_Stata.zip,ic1991_other_Stata.zip
1991,Fall Enrollment,Fall enrollment: Response status information,ef1991_hdr_Data_Stata.zip,ef1991_hdr_Stata.zip
1991,Fall Enrollment,"Fall enrollments by race-ethnicity, gender, attendance status, and level of student",ef1991_a_Data_Stata.zip,ef1991_a_Stata.zip
1991,Fall Enrollment,"Fall enrollments by age category, gender, attendance status, and level of student",ef1991_b_Data_Stata.zip,ef1991_b_Stata.zip
1991,Completions,Response status,C1991_HDR_Data_Stata.zip,C1991_HDR_Stata.zip
1991,Completions,"Awards/degrees conferred by program (6-digit CIP code), award level and gender: 1990-91",c1991_cip_Data_Stata.zip,c1991_cip_Stata.zip
1991,Completions,"Awards/degrees conferred by major discipline (2-digit CIP code), award level, race/ethnicity, and gender: 1990-91",c1991_re_Data_Stata.zip,c1991_re_Stata.zip
1991,Instructional Staff/Salaries,Salaries and tenure of full-time instructional faculty,sal1991_a_Data_Stata.zip,sal1991_a_Stata.zip
1991,Instructional Staff/Salaries,Fringe benefits of full-time intructional faculty,sal1991_b_Data_Stata.zip,sal1991_b_Stata.zip
1991,Instructional Staff/Salaries,Response status,sal1991_hdr_Data_Stata.zip,sal1991_hdr_Stata.zip
1991,Fall Staff,Full- and part-time employees by gender and primary occupational activity,s1991_a_Data_Stata.zip,s1991_a_Stata.zip
1991,Fall Staff,Contracted or donated services,s1991_b_Data_Stata.zip,s1991_b_Stata.zip
1991,Fall Staff,Response status,s1991_hdr_Data_Stata.zip,s1991_hdr_Stata.zip
1991,Finance,Response status,F1991_hdr_Data_Stata.zip,F1991_hdr_Stata.zip
1991,Finance,Current funds revenues by source,F1991_A_Data_Stata.zip,F1991_A_Stata.zip
1991,Finance,Current funds expenditures by function,F1991_B_Data_Stata.zip,F1991_B_Stata.zip
1991,Finance,Clarifying questions regarding total educational and general expenditures and revenues,F1991_C_Data_Stata.zip,F1991_C_Stata.zip
1991,Finance,Utility expenditures,F1991_D_Data_Stata.zip,F1991_D_Stata.zip
1991,Finance,Scholarship and fellowship expenditures by source,F1991_E_Data_Stata.zip,F1991_E_Stata.zip
1991,Finance,Expenditures for acquisitions of library materials,F1991_F_Data_Stata.zip,F1991_F_Stata.zip
1991,Finance,Indebtedness on physical plant,F1991_G_Data_Stata.zip,F1991_G_Stata.zip
1991,Finance,Details on endowment assets,F1991_H_Data_Stata.zip,F1991_H_Stata.zip
1991,Finance,Selected fund balances,F1991_I_Data_Stata.zip,F1991_I_Stata.zip
1991,Finance,Hospital revenues,F1991_J_Data_Stata.zip,F1991_J_Stata.zip
1991,Finance,Physical plant assets,F1991_K_Data_Stata.zip,F1991_K_Stata.zip
1990,Institutional Characteristics,"Directory information, response status and derived variables",IC90HD_Data_Stata.zip,IC90HD_Stata.zip
1990,Institutional Characteristics,"Educational offerings, organization, accreditation, admission requirements, and selected services",IC90ABCE_Data_Stata.zip,IC90ABCE_Stata.zip
1990,Institutional Characteristics,Student charges and program offerings,IC90D_Data_Stata.zip,IC90D_Stata.zip
1990,Fall Enrollment,Fall enrollment: Response status information of institution,EF90_HD_Data_Stata.zip,EF90_HD_Stata.zip
1990,Fall Enrollment,"Fall enrollments (Raked Analysis File)  by race-ethnicity, sex, attendance status, and level of student",EF90_A_Data_Stata.zip,EF90_A_Stata.zip
1990,Completions,Response status,C8990HD_Data_Stata.zip,C8990HD_Stata.zip
1990,Completions,"Awards/degrees conferred by major discipline (2-digit CIP code), award level, race/ethnicity, and gender: 1989-90",C8990RE_Data_Stata.zip,C8990RE_Stata.zip
1990,Completions,"Awards/degrees conferred by program (6-digit CIP code), award level and gender: 1989-90",C8990CIP_Data_Stata.zip,C8990CIP_Stata.zip
1990,Instructional Staff/Salaries,Response status,SAL90_HD_Data_Stata.zip,SAL90_HD_Stata.zip
1990,Instructional Staff/Salaries,Salaries and tenure of full-time instructional faculty,SAL90_A_Data_Stata.zip,SAL90_A_Stata.zip
1990,Instructional Staff/Salaries,Fringe benefits of full-time instructional faculty,SAL90_B_Data_Stata.zip,SAL90_B_Stata.zip
1990,Finance,Response status,F8990_HD_Data_Stata.zip,F8990_HD_Stata.zip
1990,Finance,Current funds revenues by source,F8990_A_Data_Stata.zip,F8990_A_Stata.zip
1990,Finance,Current funds expenditures by function,F8990_B_Data_Stata.zip,F8990_B_Stata.zip
1990,Finance,Scholarship and fellowship expenditures by source,F8990_E_Data_Stata.zip,F8990_E_Stata.zip
1989,Institutional Characteristics,"Directory information, educationa offerings, organization and accreditation, admissions and services",IC1989_A_Data_Stata.zip,IC1989_A_Stata.zip
1989,Institutional Characteristics,"Student charges, financial aid and other information",IC1989_B_Data_Stata.zip,IC1989_B_Stata.zip
1989,Fall Enrollment,Response status,EF1989_IC_Data_Stata.zip,EF1989_IC_Stata.zip
1989,Fall Enrollment,"Gender, attendance status, and level of student",EF1989_A_Data_Stata.zip,EF1989_A_Stata.zip
1989,Completions,Response status,C1989_IC_Data_Stata.zip,C1989_IC_Stata.zip
1989,Completions,"Awards/degrees conferred by program (6-digit CIP code), award level and gender: 1988-89",C1989_CIP_Data_Stata.zip,C1989_CIP_Stata.zip
1989,Completions,"Awards/degrees conferred by major discipline (2-digit CIP code), award level, race/ethnicity, and gender: 1988-89",C1989_RE_Data_Stata.zip,C1989_RE_Stata.zip
1989,Instructional Staff/Salaries,Response status,SAL1989_IC_Data_Stata.zip,SAL1989_IC_Stata.zip
1989,Instructional Staff/Salaries,Salaries and tenure of full-time instructional faculty,SAL1989_A_Data_Stata.zip,SAL1989_A_Stata.zip
1989,Instructional Staff/Salaries,Fringe benefits of full-time instructional faculty,SAL1989_B_Data_Stata.zip,SAL1989_B_Stata.zip
1989,Fall Staff,Response status,S1989_IC_Data_Stata.zip,S1989_IC_Stata.zip
1989,Fall Staff,Full and part-time staff by primary occupational activity and gender,S1989_Data_Stata.zip,S1989_Stata.zip
1989,Finance,Response status,F1989_IC_Data_Stata.zip,F1989_IC_Stata.zip
1989,Finance,Current funds revenues by source,F1989_A_Data_Stata.zip,F1989_A_Stata.zip
1989,Finance,Current funds expenditures by function,F1989_B_Data_Stata.zip,F1989_B_Stata.zip
1989,Finance,Clarifying questions regarding total E and G expenditures and revenues,F1989_C_Data_Stata.zip,F1989_C_Stata.zip
1989,Finance,Utility expenditures,F1989_D_Data_Stata.zip,F1989_D_Stata.zip
1989,Finance,Scholarship and fellowship expenditures by source,F1989_E_Data_Stata.zip,F1989_E_Stata.zip
1989,Finance,Expenditures for acquisitions of library materials,F1989_F_Data_Stata.zip,F1989_F_Stata.zip
1989,Finance,Indebtedness on physical plant,F1989_G_Data_Stata.zip,F1989_G_Stata.zip
1989,Finance,Details on endowment assets,F1989_H_Data_Stata.zip,F1989_H_Stata.zip
1989,Finance,Selected fund balances,F1989_I_Data_Stata.zip,F1989_I_Stata.zip
1989,Finance,Hospital revenues,F1989_J_Data_Stata.zip,F1989_J_Stata.zip
1989,Finance,Physical plant assets,F1989_K_Data_Stata.zip,F1989_K_Stata.zip
1988,Institutional Characteristics,"Directory information, educational offerings, organization and accreditation, undergraduate and graduate tuition, and admissions",IC1988_A_Data_Stata.zip,IC1988_A_Stata.zip
1988,Institutional Characteristics,"Services, student charges by program, and first-professional tuition",IC1988_B_Data_Stata.zip,IC1988_B_Stata.zip
1988,Fall Enrollment,Response status information - enrollment by race/ethnicity,EF1988_IC_Data_Stata.zip,EF1988_IC_Stata.zip
1988,Fall Enrollment,"Race/ethnicity, gender, attendance status, and level of student",EF1988_A_Data_Stata.zip,EF1988_A_Stata.zip
1988,Fall Enrollment,Response status  - residence and migration,RES1988_IC_Data_Stata.zip,RES1988_IC_Stata.zip
1988,Fall Enrollment,Residence and migration of first-time freshmen,EF1988_C_Data_Stata.zip,EF1988_C_Stata.zip
1988,Completions,Response status,C1988_IC_Data_Stata.zip,C1988_IC_Stata.zip
1988,Completions,"Awards/degrees conferred by program (6-digit CIP code), award level and gender: 1987-88",C1988_CIP_Data_Stata.zip,C1988_CIP_Stata.zip
1988,Completions,"Awards/degrees conferred by major discipline (2-digit CIP code), award level and gender: 1987-88",C1988_A2DIG_Data_Stata.zip,C1988_A2DIG_Stata.zip
1988,Finance,Finance,F1988_Data_Stata.zip,F1988_Stata.zip
1987,Institutional Characteristics,"Directory information, educational offerings, organization and accreditation",IC1987_A_Data_Stata.zip,IC1987_A_Stata.zip
1987,Institutional Characteristics,"Admissions, services, student charges, financial aid and other information",IC1987_B_Data_Stata.zip,IC1987_B_Stata.zip
1987,Fall Enrollment,Response status,EF1987_IC_Data_Stata.zip,EF1987_IC_Stata.zip
1987,Fall Enrollment,"Gender, attendance status, and level of student",EF1987_A_Data_Stata.zip,EF1987_A_Stata.zip
1987,Fall Enrollment,"Age category, gender, attendance status, and level of student",EF1987_B_Data_Stata.zip,EF1987_B_Stata.zip
1987,Fall Enrollment,Clarifying questions,EF1987_D_Data_Stata.zip,EF1987_D_Stata.zip
1987,Completions,Response status,C1987_IC_Data_Stata.zip,C1987_IC_Stata.zip
1987,Completions,"Awards/degrees conferred by program (6-digit CIP code), award level and gender: 1986-87",C1987_CIP_Data_Stata.zip,C1987_CIP_Stata.zip
1987,Completions,"Awards/degrees conferred by major discipline (2-digit CIP code), award level, race/ethnicity, and gender: 1986-87",C1987_RE_Data_Stata.zip,C1987_RE_Stata.zip
1987,Instructional Staff/Salaries,Response status,SAL1987_IC_Data_Stata.zip,SAL1987_IC_Stata.zip
1987,Instructional Staff/Salaries,Salaries and tenure of full-time instructional faculty,SAL1987_A_Data_Stata.zip,SAL1987_A_Stata.zip
1987,Instructional Staff/Salaries,Fringe benefits of full-time instructional faculty,SAL1987_B_Data_Stata.zip,SAL1987_B_Stata.zip
1987,Fall Staff,Response status,S1987_IC_Data_Stata.zip,S1987_IC_Stata.zip
1987,Fall Staff,Fall staff,S1987_Data_Stata.zip,S1987_Stata.zip
1987,Finance,Current funds revenues by source,F1987_A_Data_Stata.zip,F1987_A_Stata.zip
1987,Finance,Current funds expenditures by function,F1987_B_Data_Stata.zip,F1987_B_Stata.zip
1987,Finance,Scholarship and fellowship expenditures by source,F1987_E_Data_Stata.zip,F1987_E_Stata.zip
1987,Finance,Response status,F1987_IC_Data_Stata.zip,F1987_IC_Stata.zip
1986,Institutional Characteristics,"Directory information, educational offerings, organization and accreditation, admissions, services, and student charges",IC1986_A_Data_Stata.zip,IC1986_A_Stata.zip
1986,Institutional Characteristics,Financial aid and other information,IC1986_B_Data_Stata.zip,IC1986_B_Stata.zip
1986,Fall Enrollment,Response status - Fall enrollment,EF1986_IC_Data_Stata.zip,EF1986_IC_Stata.zip
1986,Fall Enrollment,"Race/ethnicity, gender, attendance status, and level of student",EF1986_A_Data_Stata.zip,EF1986_A_Stata.zip
1986,Fall Enrollment,"Major field of study, race/ethnicity, gender, attendance status, and level of student",EF1986_ACP_Data_Stata.zip,EF1986_ACP_Stata.zip
1986,Fall Enrollment,Clarifying questions,EF1986_D_Data_Stata.zip,EF1986_D_Stata.zip
1986,Fall Enrollment,Response status information - Residence and migration,RES1986_IC_Data_Stata.zip,RES1986_IC_Stata.zip
1986,Fall Enrollment,Residence and migration of first-time freshmen,EF1986_C_Data_Stata.zip,EF1986_C_Stata.zip
1986,Completions,"Awards/degrees conferred by program (6-digit CIP code), award level and gender: 1985-86",C1986_CIP_Data_Stata.zip,C1986_CIP_Stata.zip
1986,Completions,"Awards/degrees conferred by major discipline (2-digit CIP code), award level and gender: 1985-86",C1986_A2dig_Data_Stata.zip,C1986_A2dig_Stata.zip
1986,Finance,Finance,F1986_Data_Stata.zip,F1986_Stata.zip
1985,Institutional Characteristics,Institutional characteristics,IC1985_Data_Stata.zip,IC1985_Stata.zip
1985,Fall Enrollment,"Gender, attendance status and level of student",EF1985_Data_Stata.zip,EF1985_Stata.zip
1985,Completions,"Awards/degrees conferred by program (6-digit CIP code), award level and gender: 1984-85",C1985_CIP_Data_Stata.zip,C1985_CIP_Stata.zip
1985,Completions,"Awards/degrees conferred by major discipline (2-digit CIP code), award level, race/ethnicity, and gender: 1984-85",C1985_RE_Data_Stata.zip,C1985_RE_Stata.zip
1985,Completions,Response status,C1985_IC_Data_Stata.zip,C1985_IC_Stata.zip
1985,Instructional Staff/Salaries,Response status,SAL1985_IC_Data_Stata.zip,SAL1985_IC_Stata.zip
1985,Instructional Staff/Salaries,Salaries and tenure of full-time instructional faculty,SAL1985_A_Data_Stata.zip,SAL1985_A_Stata.zip
1985,Instructional Staff/Salaries,Fringe benefits of full-time instructional faculty,SAL1985_B_Data_Stata.zip,SAL1985_B_Stata.zip
1985,Finance,Finance,F1985_Data_Stata.zip,F1985_Stata.zip
1984,Institutional Characteristics,Institutional characteristics,IC1984_Data_Stata.zip,IC1984_Stata.zip
1984,Fall Enrollment,"Race/ethnicity, gender, attendance status, and level of student",EF1984_Data_Stata.zip,EF1984_Stata.zip
1984,Completions,"Awards/degrees conferred by program (6-digit CIP code), award level and gender: 1983-84",C1984_CIP_Data_Stata.zip,C1984_CIP_Stata.zip
1984,Completions,"Awards/degrees conferred by major discipline (2-digit CIP code), award level and gender: 1983-84",C1984_A2dig_Data_Stata.zip,C1984_A2dig_Stata.zip
1984,Instructional Staff/Salaries,Response status information,SAL1984_IC_Data_Stata.zip,SAL1984_IC_Stata.zip
1984,Instructional Staff/Salaries,Salaries and tenure of full-time instructional faculty,SAL1984_A_Data_Stata.zip,SAL1984_A_Stata.zip
1984,Instructional Staff/Salaries,"Fringe benefits of full-time instructional faculty, by contract length",SAL1984_B_Data_Stata.zip,SAL1984_B_Stata.zip
1984,Finance,Finance,F1984_Data_Stata.zip,F1984_Stata.zip
1980,Institutional Characteristics,Institutional characteristics,IC1980_Data_Stata.zip,IC1980_Stata.zip
1980,Fall Enrollment,"Race/ethnicity, gender, attendance status, and level of student",EF1980_A_Data_Stata.zip,EF1980_A_Stata.zip
1980,Fall Enrollment,"Major field of study, race/ethnicity, gender, attendance status, and level of student (major fields)",EF1980_ACP_Data_Stata.zip,EF1980_ACP_Stata.zip
1980,Completions,"Subbaccalaureate awards/degrees conferred by detailed program, award level and gender: 1979-80",C1980SUBBA_CIP_Data_Stata.zip,C1980SUBBA_CIP_Stata.zip
1980,Completions,"Subbaccalaureate awards/degrees conferred by major discipline (2-digit code), award level and gender: 1979-80",C1980SUBBA_2DIG_Data_Stata.zip,C1980SUBBA_2DIG_Stata.zip
1980,Completions,"Bachelor degrees and above  conferred by detailed program, award level and gender: 1979-80",C1980_4ORMORE_CIP_Data_Stata.zip,C1980_4ORMORE_CIP_Stata.zip
1980,Completions,"Bachelor degrees and above  conferred by major discipline (2 digit code), award level and gender: 1979-80",C1980_4ORMORE_2DIG_Data_Stata.zip,C1980_4ORMORE_2DIG_Stata.zip
1980,Instructional Staff/Salaries,Salaries and tenure of full-time instructional faculty,SAL1980_A_Data_Stata.zip,SAL1980_A_Stata.zip
1980,Instructional Staff/Salaries,Fringe benefits of full-time instructional faculty,SAL1980_B_Data_Stata.zip,SAL1980_B_Stata.zip
1980,Finance,Finance,F1980_Data_Stata.zip,F1980_Stata.zip
